index,artists,name,danceability
15967,['Jeremy Zuckerman'],The Legend of Korra End Credits,0.244
9654,['Plumb'],Need You Now (How Many Times),0.607
12242,"['Jakob Ogawa', 'Clairo']",You Might Be Sleeping,0.5870000000000001
15277,['Regina Spektor'],Better,0.5379999999999999
39083,['Luke Combs'],The Way She Rides,0.431
38661,"['Alicia Keys', 'Maxwell']",Fire We Make,0.552
16008,['The Underachievers'],Gold Soul Theory,0.518
9302,['Hannah Montana'],The Best of Both Worlds: The 2009 Movie Mix,0.652
16605,['Snoh Aalegra'],Find Someone Like You,0.531
17311,"['Snoop Dogg', 'Nate Dogg']",Crazy,0.73
16298,['Jon Bellion'],He Is The Same,0.685
35086,['Lush Rain Creators'],Summer Rain 2,0.199
20458,"['A R I Z O N A', 'Kiiara']","Cross My Mind, Pt. 2 (feat. Kiiara)",0.632
6167,['Noah Kahan'],Mess,0.442
9543,['Icon For Hire'],Get Well,0.508
12323,['Childish Gambino'],Freaks And Geeks,0.667
12548,"['Brytiago', 'Dalex', 'Lenny Tavárez']",Te Falle - Remix,0.804
22019,['Falling In Reverse'],The Drug In Me Is You,0.5479999999999999
6173,['Rich Brian'],100 Degrees,0.7559999999999999
17769,['Positive Motion'],Take You Higher,0.76
13305,['Eddie Vedder'],Far Behind,0.467
1335,['Jeannie C. Riley'],Harper Valley P.T.A.,0.795
22888,"['Juice WRLD', 'Trippie Redd']",Tell Me U Luv Me (with Trippie Redd),0.609
35147,['Big Boi'],All Night,0.8490000000000001
23687,['Spoon'],The Underdog,0.693
33146,['Kina'],Baby You're Worth It,0.695
4416,"['JAY-Z', 'Big Boi', 'Killer Mike', 'Twista']",Poppin' Tags,0.758
40747,"['Rick Ross', 'Lil Wayne']",9 Piece,0.6759999999999999
23583,['Don Omar'],Salió El Sol,0.887
26597,['$uicideBoy$'],Mount Sinai,0.84
25614,['Amos Lee'],Arms Of A Woman,0.54
1720,['Russ'],Do It Myself,0.831
14403,['Nao'],Another Lifetime,0.452
20490,['Aftertheparty'],Numb,0.8320000000000001
20533,['Kenny Chesney'],Noise,0.58
26927,['Ski Mask The Slump God'],Foot Fungus,0.8809999999999999
2866,['Neil Sedaka'],Bad Blood,0.737
23130,['Petey Pablo'],Raise Up,0.735
39053,"['Fear, and Loathing in Las Vegas']",Let Me Hear,0.175
10279,"['Hayley Kiyoko', 'Kehlani']",What I Need (feat. Kehlani),0.633
32732,['Xavier Wulf'],Thunder Man,0.924
13763,"['Macklemore & Ryan Lewis', 'Hollis', 'ScHoolboy Q']",White Walls (feat. ScHoolboy Q & Hollis),0.765
1676,['I Prevail'],My Heart I Surrender,0.565
25688,['My Chemical Romance'],This Is How I Disappear,0.242
22446,['Steve Lacy'],C U Girl,0.414
19615,"['John Tartaglia', 'Shrek Ensemble']",Freak Flag,0.6
11168,['Thom Yorke'],The Eraser,0.629
6420,['Scott McKenzie'],San Francisco (Be Sure to Wear Flowers In Your Hair),0.5660000000000001
21819,['Bonnie Tyler'],Total Eclipse of the Heart,0.431
16075,"['Hozier', 'Karen Cowley']",In a Week (feat. Karen Cowley),0.464
8758,['AFI'],Miseria Cantare - The Beginning,0.384
28965,"['Luke Combs', 'Brooks & Dunn']","1, 2 Many",0.54
11159,"['E-40', 'Stressmatic of the Federation']",Go Hard or Go Home (feat. The Federation),0.841
10243,['Lord Huron'],Harvest Moon - Recorded at Spotify Studios NYC,0.417
8209,['Tierra Whack'],Only Child,0.826
21530,['The Kooks'],Naive,0.547
4576,['Marilyn Manson'],This Is the New Shit,0.568
32059,['Lady A'],Love Don't Live Here,0.653
2045,"['Cali Y El Dandee', 'Sebastian Yatra']",Locura,0.643
24462,['Ellie Goulding'],"Love Me Like You Do - From ""Fifty Shades Of Grey""",0.262
34786,['Deep Inside'],A Glowing Heart,0.14300000000000002
3737,['Kodak Black'],Gave It All I Got,0.684
37977,['Spoon'],I Summon You,0.812
8888,['William Galison & Madeleine Peyroux'],Back in Your Own Back Yard,0.501
5758,['El Komander'],Malditas Ganas,0.909
30118,['Serani'],No Games,0.741
40470,['Say Anything'],Do Better,0.7859999999999999
34018,['Hot Chip'],Over And Over,0.774
14002,['Zion.T'],Yanghwa BRDG,0.5379999999999999
4488,['T-Connection'],Girl Watching,0.6829999999999999
31165,['Rauw Alejandro'],Tattoo,0.755
12822,['Duncan Sheik'],Half-Life,0.536
35593,"['Olle Adolphson', 'Mats Bergström']",Habanera,0.53
25212,['Richard Pryor'],Niggers vs. The Police,0.531
14618,['Zoniacs'],Cygnus,0.162
19836,['Turnpike Troubadours'],The Funeral,0.674
13338,['The White Stripes'],Conquest,0.469
22559,['Luke Combs'],When It Rains It Pours,0.551
29093,['Lady Gaga'],Chromatica I,0.231
17886,"['Jamie Berry', 'Octavia Rose']",Delight - Original Mix,0.8009999999999999
26412,['Chris Young'],Who I Am With You,0.466
15124,['Keane'],With Or Without You - BBC Jo Whiley Session / 2004,0.394
4456,['Thievery Corporation'],Heaven's Gonna Burn Your Eyes,0.515
59,"['Eric Clapton', 'B.B. King']",Key to the Highway,0.7979999999999999
5154,['Muse'],I Belong to You (+Mon Coeur S'Ouvre a Ta Voix),0.481
3557,"['A$AP Mob', 'A$AP Rocky', 'A$AP Ferg', 'A$AP NAST', 'A$AP Twelvyy']","Hella Hoes (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)",0.633
9170,['Keith Urban'],I Told You So,0.627
5171,"['Brooks & Dunn', 'Billy Gibbons']",Honky Tonk Stomp (feat. Billy Gibbons),0.633
8849,['Explosions In The Sky'],The Long Spring,0.29100000000000004
10477,"['dvsn', 'Summer Walker']",'Flawless' Do It Well Pt. 3 (feat. Summer Walker),0.607
1819,"['KAROL G', 'Anuel AA']",Culpables,0.728
19784,['Los Armadillos de la Sierra'],La Tragedia de Iguala,0.86
28658,"['Alex Newell', 'Jess Glynne', 'DJ Cassidy', 'Nile Rodgers', 'Audien']",Kill The Lights (with Nile Rodgers) - Audien Remix,0.647
26531,['Banda MS de Sergio Lizárraga'],A Lo Mejor,0.758
24692,['Playboi Carti'],Location,0.7170000000000001
21485,"['Gwen Stefani', 'Akon']",The Sweet Escape,0.7559999999999999
34807,['Wild Party'],Chasin' Honey,0.526
18625,['Coldplay'],Orphans,0.503
28773,['Dylan Scott'],Hooked,0.597
38142,['Eminem'],No Apologies,0.5379999999999999
24474,['Donnie Trumpet & The Social Experiment'],Sunday Candy,0.511
32213,"['Ester Dean', 'Chris Brown']",Drop It Low,0.713
3825,['ODESZA'],Late Night,0.612
18706,['Kota the Friend'],Mi Casa,0.87
35178,"['Anuel AA', 'Haze']",Amanece,0.79
41468,['Cochise'],Hatchback,0.7340000000000001
22741,['Drake'],In My Feelings,0.835
25236,['LeAnn Rimes'],Can't Fight The Moonlight,0.628
38609,['A Skylit Drive'],Love The Way You Lie,0.212
3531,['Foster The People'],Are You What You Want to Be?,0.599
36092,['Chris Thile'],Heart In A Cage,0.504
8118,"['Sofia Reyes', 'Jason Derulo', 'De La Ghetto']","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",0.792
21591,['Foo Fighters'],The Pretender,0.433
7048,['Young Dubliners'],The Foggy Dew,0.546
8897,['Papa Roach'],Getting Away With Murder,0.545
7022,['The Del McCoury Band'],1952 Vincent Black Lightning,0.677
37232,['Twenty One Pilots'],The Hype,0.53
33411,['Amel Larrieux'],Get Up,0.631
8767,['Brad Paisley'],Celebrity,0.642
16783,['The Coup'],Pork And Beef,0.613
15263,['The Evens'],Cut from the Cloth,0.595
19713,['Gregory Alan Isakov'],Evelyn,0.622
17695,"['Glee Cast', 'Darren Criss']",Teenage Dream (Glee Cast Version) (feat. Darren Criss),0.775
22237,"['Tim McGraw', 'Taylor Swift', 'Keith Urban']",Highway Don't Care,0.47
16402,['Lorde'],Green Light,0.594
11692,['Ricardo Arjona'],El Amor,0.49
39388,"['Labrinth', 'Zendaya']",All For Us - from the HBO Original Series Euphoria,0.348
27774,['Keyshia Cole'],Heaven Sent,0.642
23374,['Eminem'],Just Lose It,0.94
5533,['Nipsey Hussle'],U See Us,0.743
233,['System Of A Down'],36,0.406
13460,['Adriana Caselotti'],"Some Day My Prince Will Come - From ""Snow White and the Seven Dwarfs"" / Soundtrack Version",0.408
36302,['Marilyn Manson'],This Is Halloween,0.484
21113,['Big Tymers'],Still Fly,0.675
29098,['Still Woozy'],Window,0.7140000000000001
30379,['Avenged Sevenfold'],Carry On,0.471
22074,['Meek Mill'],Dreams and Nightmares,0.631
22965,['Coldplay'],Don't Panic,0.602
39723,['Bill Lee'],Cruella De Vil - Soundtrack Version,0.65
33127,['Maluma'],Felices los 4,0.7659999999999999
7937,['Ryan Gosling'],City Of Stars,0.585
38987,"['Pia Mia', 'G-Eazy']",F**k With U,0.735
14367,['Imagine Dragons'],Machine,0.638
6949,"['Rick Ross', 'Akon']",Cross That Line,0.472
17724,['J.S. Epperson'],528 Hz D.N.A. Repair,0.165
29852,['Primus'],Jerry Was A Race Car Driver,0.524
11257,['Chuck Wicks'],Stealing Cinderella,0.512
37535,"['Ghostface Killah', 'U-God']",Cherchez LaGhost,0.8640000000000001
38930,['Revolver Cannabis'],El De Los Lentes Carrera (Bonus Track),0.718
223,['Los Bravos'],Bring a Little Lovin',0.601
18160,['Marc E. Bassy'],XX,0.6509999999999999
32702,['Rend Collective'],My Lighthouse,0.545
18741,['Jesse & Joy'],Alguien Más,0.703
7897,"['A$AP Rocky', 'Joe Fox']",Holy Ghost (feat. Joe Fox),0.545
24555,['Twenty One Pilots'],Lane Boy,0.616
35431,['Conan Gray'],Wish You Were Sober,0.701
19074,['Avenged Sevenfold'],I Won't See You Tonight Part 2,0.332
20030,['Aaron Lewis'],Endless Summer,0.508
3095,['Florence + The Machine'],Blinding,0.512
21579,"['Kanye West', 'T-Pain']",Good Life,0.439
10241,['Juice WRLD'],Intro,0.5579999999999999
29127,['Bad Bunny'],RONCA FREESTYLE,0.856
17281,['Daniel Johnston'],Story Of An Artist,0.408
35771,['Michael Jackson'],Black or White - Single Version,0.758
30770,['Drake'],Redemption,0.6940000000000001
28205,['A Day To Remember'],2nd Sucks,0.501
18193,['Grimes'],California,0.468
21800,['The Temper Trap'],Sweet Disposition,0.531
40617,['Intocable'],Sueña,0.378
23605,"['La Factoria', 'Eddy Lover']",Perdóname,0.6659999999999999
41159,['Johannes Bornlöf'],Reminiscence,0.5329999999999999
27940,['Nickelback'],S.E.X.,0.55
845,['Rise Against'],Audience Of One,0.392
2380,['Whitney Houston'],Try It On My Own,0.544
32800,"['A$AP Rocky', 'ScHoolboy Q']",Electric Body (feat. ScHoolboy Q),0.897
26918,['88GLAM'],Lil Boat,0.764
31137,['Lil Mosey'],Live This Wild,0.6970000000000001
8956,['Brian McBride'],Overture (For Other Halfs),0.14
16545,['YoungBoy Never Broke Again'],Drawing Symbols,0.615
40755,['Johnny Cash'],"Cry, Cry, Cry - 1988 Version",0.7340000000000001
36563,"['Brian Tuey', 'James McCawley', 'Kevin Sherwood', 'Treyarch Sound']",Lullaby Of A Deadman,0.518
1391,['Childish Gambino'],I. The Party,0.508
2777,['Belle & Sebastian'],Another Sunny Day,0.402
26565,['Tame Impala'],Eventually,0.424
28731,['Bruno Mars'],Chunky,0.5710000000000001
12772,['Blackalicious'],Paragraph President,0.584
16541,['Lil Mosey'],Boof Pack,0.693
15787,"['Lil Wayne', 'Tech N9ne']",Interlude,0.665
8044,"['Drake', 'Sampha']",4422,0.609
33170,"['Tyler, The Creator']",A BOY IS A GUN*,0.417
30690,['Jonathan Groff'],What Comes Next?,0.515
25718,['Huey'],"Pop, Lock & Drop It - Video Edit",0.723
40507,['Alejandro Fernández'],No Lo Beses,0.552
27729,"['Sarah Brightman', 'Andrea Bocelli']",Time To Say Goodbye (Con Te Partirò),0.294
10348,['Lana Del Rey'],Love song,0.374
21297,['Kanye West'],Through The Wire,0.5710000000000001
34592,['Beach House'],Lazuli,0.34600000000000003
27666,"['Boosie Badazz', 'Webbie']",Smoking On Purple (feat. Webbie),0.804
33598,['Lokey'],I Got A Thang 4 Ya!,0.773
20477,['Dua Lipa'],Blow Your Mind (Mwah),0.654
34715,"['DJ Khaled', 'Drake', 'Rick Ross', 'Lil Wayne']",No New Friends - SFTB Remix,0.703
7691,['Gregory Alan Isakov'],Second Chances,0.376
25551,['Breaking Benjamin'],Follow - Radio Edit,0.5820000000000001
7891,['Drew Holcomb & The Neighbors'],American Beauty,0.645
21984,['AWOLNATION'],Sail,0.825
4323,['Roxy Music'],Jealous Guy - Remastered,0.51
16743,['Grupo Laberinto'],El Rayo De Sinaloa,0.726
10631,['Gene Watson'],Love In The Hot Afternoon,0.536
38240,['Idina Menzel'],Defying Gravity,0.295
16087,['Glee Cast'],Teenage Dream (Glee Cast Version) - Acoustic,0.493
30645,['G-Eazy'],Almost Famous,0.696
32734,"['G-Eazy', 'E-40', 'Jay Anthony']",Far Alone (feat. E-40 & Jay Ant),0.721
24579,['Alessia Cara'],How Far I'll Go - Alessia Cara Version,0.31
2976,['Shinedown'],Call Me,0.413
35969,['Chris Brown'],Ain't No Way (You Won't Love Me),0.7020000000000001
29933,['Five Finger Death Punch'],Back for More,0.452
30284,['The Kooks'],Junk Of The Heart (Happy),0.604
31874,"['Jeezy', 'R. Kelly']",Go Getta,0.397
4079,['Lil Tjay'],Laneswitch,0.736
24878,"['MAX', 'Quinn XCII']",Love Me Less (feat. Quinn XCII),0.732
35559,['Grateful Dead'],"I Know You Rider - Live in Paris, 1972; 2001 Remaster",0.355
25633,['Jack Johnson'],If I Could,0.7140000000000001
21989,['Andy Grammer'],Keep Your Head Up,0.674
36873,"['Disclosure', 'London Grammar']",Help Me Lose My Mind,0.78
866,['Lady Gaga'],Summerboy,0.7340000000000001
23472,['System Of A Down'],Hypnotize,0.274
30983,['Bad Bunny'],Otra Noche en Miami,0.514
19584,['ABBA'],Gimme! Gimme! Gimme! (A Man After Midnight),0.706
21681,['Rihanna'],Take A Bow,0.6970000000000001
17021,['Yellowcard'],Back Home,0.313
22436,['Justin Bieber'],What Do You Mean?,0.845
10731,['Hella'],Biblical Violence,0.441
23545,['Avenged Sevenfold'],Beast and the Harlot,0.37
7653,['Florida Georgia Line'],Round Here,0.52
30867,['Fabricantes De Lluvia'],Cozy Rain Sound,0.0574
15671,['Vicente Fernández'],Miedo,0.58
26185,['The Civil Wars'],Poison & Wine,0.285
22358,['WILLOW'],Wait a Minute!,0.764
4186,['Lil Baby'],How,0.5820000000000001
41613,"['Myke Towers', 'Yandel']",Mayor,0.8079999999999999
33956,['TOOL'],Wings For Marie (Pt 1),0.241
33388,['Matchbox Twenty'],Bed of Lies,0.467
15406,['M.I.A.'],Boyz,0.632
18042,['Ben Fankhauser'],Belief,0.463
14625,"['Moguai', 'Cheat Codes']",Hold On (feat. Cheat Codes) - 2020 Edit,0.622
25291,['Jason Mraz'],You and I Both,0.61
30337,['Youth Lagoon'],17,0.348
38392,['Shakira'],Loba,0.853
35275,['Denzel Curry'],RICKY,0.7759999999999999
16125,['5 Seconds of Summer'],Never Be,0.589
26635,['Kat Dahlia'],I Think I'm In Love,0.632
7002,['José González'],Down The Line,0.5379999999999999
24868,['Saweetie'],My Type,0.899
21151,['Mario'],Just a Friend 2002 - Radio Edit,0.5379999999999999
3705,['Shakewell'],Sleeping Bag,0.674
31962,['Klaxons'],Golden Skans,0.463
33707,"['Hubert Clifford', 'BBC Philharmonic', 'Martyn Brabbins']",5 English Nursery Tunes: IV. Curly Locks: Andantino,0.192
7703,['Andy Law 罗志聪'],Yi Jian Mei 一剪梅,0.294
17209,['Hector & Tito'],Baila Morena - Live,0.804
15657,['Matt Duncan'],Beacon,0.7140000000000001
3470,['The National'],This Is The Last Time,0.499
34084,"[""Israel Kamakawiwo'ole""]",What A Wonderful World,0.536
25296,['The Flaming Lips'],Fight Test,0.49
2955,"['E-40', 'Too $hort']",Sliding Down the Pole (feat. Too Short),0.7809999999999999
41364,['BTS'],Epiphany,0.509
2667,['Talib Kweli'],Ms. Hill,0.5870000000000001
6938,"['Pharrell Williams', 'Kanye West']",Number One,0.845
11380,['Cassie'],Official Girl (feat. Lil' Wayne),0.691
8825,['Velvet Revolver'],Dirty Little Thing,0.269
4815,['Justin Timberlake'],FutureSex / LoveSound,0.853
23720,['Ingrid Michaelson'],The Way I Am,0.877
34755,"['Tyga', 'The Game']",Switch Lanes,0.7609999999999999
32247,['Mumford & Sons'],I Gave You All,0.378
5465,['The Killers'],Here With Me,0.5
24662,['Chris Stapleton'],Broken Halos,0.613
38354,['Grupo Bryndis'],La Ultima Canción,0.71
121,['Los Tigres Del Norte'],El Zorro De Ojinaga,0.759
16642,['Ashnikko'],"Hi, It's Me",0.504
8237,"['Calvin Harris', ""Rag'n'Bone Man""]",Giant (with Rag'n'Bone Man),0.807
34417,"['Michael Jackson', 'Akon']",Hold My Hand (with Akon),0.606
30992,['Cody Jinks'],Must Be The Whiskey,0.546
40501,['Dance Gavin Dance'],"Strawberry Swisher, Pt. 2",0.382
21967,['Hot Chelle Rae'],Tonight Tonight,0.6859999999999999
30409,"['KB', 'Lecrae']",Church Clap,0.652
40026,['Usher'],Superstar - Interlude,0.6559999999999999
18097,['Rune RK'],Calabria - Firebeatz Remix,0.636
40789,['Jason Aldean'],Staring at the Sun,0.532
29653,"['2Pac', 'Nate Dogg']",Thugs Get Lonely Too,0.8240000000000001
35182,"['Ozuna', 'Romeo Santos']",El Farsante - Remix,0.737
2199,"['Shaggy', 'Samantha Cole']","Luv Me, Luv Me",0.898
28142,['Mac Miller'],Outside,0.434
33264,['Justin Bieber'],Yummy,0.6759999999999999
3417,"['Adventure Club', 'Yuna']",Gold (feat. Yuna),0.479
10415,['NCT DREAM'],Ridin',0.5489999999999999
4418,['Rod Stewart'],Someone To Watch Over Me,0.423
18865,['Rivermaya'],Hinahanap-Hanap Kita,0.5760000000000001
24704,"['Calvin Harris', 'Frank Ocean', 'Migos']",Slide (feat. Frank Ocean & Migos),0.736
36207,['Chris Cornell'],Billie Jean,0.513
16335,['Jain'],Makeba,0.825
21442,['Bobby V.'],"Slow Down - 12"" Version",0.568
13694,['Blake Shelton'],Ready to Roll,0.804
39278,['Banda Los Sebastianes'],Mi Meta Contigo,0.797
3411,['Kacey Musgraves'],It Is What It Is,0.623
29344,['Stephen Speaks'],Out of My League,0.57
31304,['Ricky Martin'],She Bangs - English Version,0.63
16328,['Radiohead'],Decks Dark,0.56
29245,['Modest Mouse'],Paper Thin Walls,0.588
38344,['Banda Pelillos'],Cuatro Rosas,0.6759999999999999
2366,['Valentín Elizalde'],Y Se Parece A Ti,0.428
31434,"['La Ley', 'Ely Guerra']",El Duelo (feat. Ely Guerra),0.34
2058,['Kelly Rowland'],COFFEE,0.857
9042,['U2'],Sunday Bloody Sunday,0.541
444,['Jackson Browne'],For a Dancer - Single Version,0.528
16057,"['Calle 13', 'Silvio Rodríguez']",Ojos Color Sol (feat. Silvio Rodríguez),0.5820000000000001
16262,['Jinsang'],Herewego,0.562
24601,['Adele'],Send My Love (To Your New Lover),0.69
2961,['Coldplay'],Life in Technicolor,0.289
28718,['KALEO'],All the Pretty Girls,0.466
20291,['A$AP Rocky'],JD,0.557
21028,['Matthew Wilder'],Break My Stride,0.901
36106,['The Icicle Works'],Whisper to a Scream (Birds Fly) - Single Version,0.556
10614,['Journey'],Who's Crying Now,0.568
36132,['Cornershop'],Brimful Of Asha - Norman Cook Remix Single Version,0.662
29389,"['Howard Shore', 'Isabel Bayrakdarian']",Evenstar,0.122
17461,['Third Day'],Call My Name,0.38
13853,"['Rihanna', 'Chris Brown']",Nobody's Business,0.741
14653,['Hope Darst'],Peace Be Still,0.495
19308,['Fort Minor'],Petrified,0.8740000000000001
37357,"['A Boogie Wit da Hoodie', 'Young Thug']",Might Not Give Up (feat. Young Thug),0.687
31556,['Stone Temple Pilots'],Creep,0.66
24967,['Don Toliver'],Cardigan,0.747
34268,"['Tony Dize', 'Plan B']",Solos,0.73
5856,['blackbear'],Verbatim,0.667
26774,"['Tyler, The Creator']",Glitter,0.449
39669,"[""Can't Hang""]",Bird River Grove,0.628
6220,['Apink'],Dumhdurum,0.653
35667,['Good Charlotte'],Hold On,0.424
8294,['Jupiter Grains'],Untitled,0.209
14299,['Bryson Tiller'],Self-Made,0.932
19530,['Marilyn Manson'],Heart-Shaped Glasses (When The Heart Guides The Hand),0.604
892,"['Busta Rhymes', 'Linkin Park']",We Made It (feat. Linkin Park),0.62
38590,['Calibre 50'],El Tierno Se Fue,0.649
20202,['Kishi Bashi'],Philosophize In It! Chemicalize With It!,0.316
25638,['James Blunt'],Goodbye My Lover,0.4320000000000001
6674,['Joey Yung'],心淡,0.66
10838,['The Darkness'],Love Is Only a Feeling,0.386
12915,['Switchfoot'],Dare You to Move,0.43
7566,['The Fray'],Heartbeat,0.458
14745,['Los Cafres'],De Mi Mente,0.787
15350,"['Michael R. Hicks', 'Michael R. Hicks Youth choir']",Efy Medley: As Sisters in Zion / We'll Bring the World His Truth (feat. Michael R. Hicks Youth Choir),0.117
13351,['Carnifex'],Lie To My Face,0.199
36722,['John Mayer'],Love Is A Verb,0.738
26834,['khai dreams'],Lost in You,0.7709999999999999
34377,['Ne-Yo'],One In A Million,0.763
9264,['Jet Black Stare'],I'm Breathing,0.391
22415,"['Jeremih', 'J. Cole']",Planez,0.688
5212,['Campeche Show'],A Donde Iras Ahora,0.6990000000000001
29943,['Keith Urban'],Who Wouldn't Wanna Be Me,0.6659999999999999
18161,['Brooks Jefferson'],Rodeo,0.6970000000000001
38700,['My Chemical Romance'],Boy Division,0.35700000000000004
2159,['El Tigrillo Palma'],Desilusión,0.431
23730,['Casa De Leones'],No Te Veo - Digital Single,0.847
29319,['blink-182'],Stay Together For The Kids,0.524
7638,['Bastille'],Things We Lost In The Fire,0.5870000000000001
23607,['Grupo Kual?'],Rumba Cha-Cha-Cha,0.826
2,['Quasimoto'],Real Eyes,0.706
37686,['Norah Jones'],Painter Song,0.547
1189,['M83'],Reunion,0.428
594,['Eminem'],When I'm Gone,0.619
40341,"['The Notorious B.I.G.', 'Busta Rhymes', 'Fabolous', 'Nate Dogg', 'Snoop Dogg']","Running Your Mouth (feat. Snoop Dogg, Nate Dogg, Fabolous & Busta Rhymes) - 2007 Remaster",0.7
9259,['Julio Chaidez'],Pideme La Luna,0.774
35930,['George Strait'],Today My World Slipped Away,0.4270000000000001
17055,['Kelly Price'],He Proposed,0.63
38213,['Godsmack'],The Enemy,0.34700000000000003
7846,['Matthew West'],Grace Wins,0.5539999999999999
28605,['Brooks Jefferson'],Friends in Low Places,0.5529999999999999
26593,"['NEEDTOBREATHE', 'Gavin DeGraw']",Brother (feat. Gavin DeGraw),0.526
5581,['The Piano Guys'],Just the Way You Are,0.383
10866,['Wayne Shorter'],Footprints - Remastered,0.53
29253,['John Prine'],Please Don't Bury Me,0.696
12257,"['PnB Rock', 'A Boogie Wit da Hoodie']",Lovin' (feat. A Boogie wit da Hoodie),0.595
33479,['Joe Hisaishi'],The Sixth Station,0.302
12016,"['Josh Groban', 'Kelly Clarkson']","All I Ask of You (from ""The Phantom of the Opera"") [with Kelly Clarkson]",0.223
17977,['Wavves'],Nine Is God,0.349
22673,['Juice WRLD'],Lean Wit Me,0.665
5946,['Loren Allred'],Never Enough (Reprise),0.382
19818,['Ghostland Observatory'],Give Me the Beat,0.947
21026,['Smash Mouth'],I'm A Believer - Radio Edit,0.5589999999999999
27440,['Perpetual Groove'],Three Weeks,0.515
39183,['XXXTENTACION'],Dead Inside (Interlude),0.461
4686,"['Cartel De Santa', 'Julieta Venegas']",El Dolor del Micro (feat. Julieta Venegas),0.743
15371,['Playa Limbo'],El Eco de Tu Voz,0.8690000000000001
40325,"['David Guetta', 'Chris Willis', 'Fred Riester', 'Joachim Garraud']",Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,0.773
21396,['Joe Nichols'],Tequila Makes Her Clothes Fall Off,0.664
27102,['Ryan Adams'],Oh My Sweet Carolina,0.487
18435,['BROCKHAMPTON'],QUEER,0.773
37630,['Brad Paisley'],You'll Never Leave Harlan Alive,0.544
28804,"['Erik Eriksson', 'White Noise for Babies', 'White Noise Baby Sleep']",Pure Brown Noise - Loopable with no fade,0.0
1633,['Jacob Tillberg'],Ghosts,0.7190000000000001
16886,['Clipse'],Virginia,0.643
21041,['D12'],Purple Pills,0.78
13842,['The Neighbourhood'],Leaving Tonight,0.5660000000000001
5589,['CHVRCHES'],Recover,0.419
10085,['Lady Gaga'],Diamond Heart,0.662
10479,"['Justin Bieber', 'Kehlani']",Get Me,0.8240000000000001
34918,['Bring Me The Horizon'],Happy Song,0.295
23340,"['David Banner', ""Lil' Flip""]",Like A Pimp,0.8440000000000001
14695,"['System Of A Down', 'Wu-Tang Clan']",Shame,0.467
6086,"['Playboi Carti', 'Skepta']",Lean 4 Real (feat. Skepta),0.754
19016,['Pete Seeger'],"Oh, Susanna",0.53
34955,['Rain Sounds'],Sleep Rain,0.0
25896,['Anberlin'],Feel Good Drag,0.49
18967,['The Starting Line'],Leaving,0.239
40319,['The Avett Brothers'],Shame,0.516
12628,['blink-182'],Dancing With Myself,0.269
22918,"['DaBaby', 'YoungBoy Never Broke Again']",JUMP (feat. YoungBoy Never Broke Again),0.8959999999999999
23521,['Sugar Ray'],Someday - Remastered,0.743
1843,['Choker'],Juno,0.442
2687,['Lotus '],Colorado,0.598
2368,['Flogging Molly'],Rebels of the Sacred Heart,0.245
39289,"['Daddy Yankee', 'Anuel AA']",Adictiva,0.7879999999999999
3290,['Kirk Franklin'],Brighter Day,0.605
36301,['Crystal Castles'],Magic Spells,0.745
41597,['Ellie Goulding'],Your Song,0.491
38369,['Band Of Skulls'],I Know What I Am,0.64
6838,['Blaggards'],Drunken Sailor,0.461
19208,['Nightwish'],Dark Chest of Wonders,0.489
24840,"['Jay Rock', 'Kendrick Lamar', 'Future', 'James Blake']","King's Dead (with Kendrick Lamar, Future & James Blake)",0.645
11071,['Johnny Gill'],You For Me (The Wedding Song),0.514
30061,['Slim Thug'],Thug,0.7809999999999999
33509,"['Mary J. Blige', 'Ja Rule']",Rainy Dayz,0.476
24961,['Dua Lipa'],Don't Start Now,0.794
3459,['Jasmine Thompson'],Let Her Go,0.445
12436,['Lil Skies'],Going Off,0.795
19146,['Grupo Exterminador'],El Alcolicodrilo,0.596
1287,['The Weeknd'],The Fall,0.464
12667,['Tenacious D'],Rock Your Socks,0.479
8072,"['Big Gigantic', 'Kasbo', 'Angela McCluskey']",The Little Things (feat. Angela McCluskey) - Kasbo Remix,0.49
10352,['TOKYO’S REVENGE'],GOODMORNINGTOKYO!,0.907
20466,"['Ms Nina', 'Beauty Brain']",Tu Sicaria,0.752
470,"['Cassidy', 'Mashonda']",Get No Better (feat. Mashonda),0.7170000000000001
2803,['Donell Jones'],U Know What's Up,0.8220000000000001
26296,['Lana Del Rey'],Dark Paradise,0.6
36759,['The 1975'],Settle Down,0.586
22691,['Panic! At The Disco'],High Hopes,0.579
9451,['Audrey Assad'],Restless,0.422
18342,['Royal Deluxe'],Dangerous,0.62
13833,['Austin Moon'],Double Take,0.708
7592,['Gavin Rossdale'],Love Remains The Same,0.406
30295,['Rockabye Lullaby'],Reflection - Mulan,0.491
15688,['Ice Cube'],I Rep The West,0.716
8580,['Sum 41'],Rhythms,0.523
4638,['Cake'],The Guitar Man,0.521
40606,['Conjunto Atardecer'],Se Va Muriendo Mi Alma,0.664
556,['Dry County'],Waitin On Hank,0.614
13632,['Dry County'],Cowboy Up,0.648
37111,['Khalid'],Therapy,0.7070000000000001
4036,"['Quality Control', 'Offset', 'DaBaby', 'Gunna']","Pink Toes (Offset, DaBaby feat. Gunna)",0.957
